14,"mod2a","a24b2d015","str",3,7,10,18,26,29,39,41,29,24,20,22,25,29,28,20,17,25,20,15,11,29,26,19,13,14,7,13,14,14,13
15,"mod2a","a24b2d015","str",3,7,9,16,14,31,32,37,32,25,24,24,26,33,29,17,17,22,23,23,25,22,29,18,9,16,22,18,9,9,12
16,"mod2a","a24b2d015","str",3,4,5,9,15,22,33,32,40,30,22,25,25,28,26,32,31,26,22,25,21,19,23,23,16,16,17,12,8,12,11
17,"mod2a","a24b2d015","str",3,6,4,14,33,43,34,38,23,24,22,23,23,28,26,21,28,24,20,15,24,20,21,20,18,6,7,6,9,6,4
18,"mod2a","a24b2d015","str",3,7,8,8,25,22,25,41,26,25,25,18,22,38,33,24,28,18,17,22,20,26,21,14,21,21,18,15,11,15,15
19,"mod2a","a24b2d015","str",3,7,8,22,31,42,37,32,20,28,37,32,27,16,16,28,24,18,20,20,15,19,14,13,14,9,12,10,18,11,10
20,"mod2a","a24b2d015","str",3,2,5,9,16,29,37,44,29,21,24,23,25,25,30,25,27,18,18,21,25,29,20,19,13,12,12,11,24,18,10
1,"mod2b","a24b2d001","weak",3,5,20,22,31,42,60,68,71,58,38,36,55,34,34,23,26,37,26,24,16,20,12,10,8,15,5,5,4,3,4
2,"mod2b","a24b2d001","weak",3,2,5,9,16,28,49,74,89,72,54,41,46,37,49,31,41,38,22,20,12,12,12,13,11,8,8,6,5,4,2
3,"mod2b","a24b2d001","weak",3,3,9,16,29,35,56,80,65,54,44,48,53,40,39,43,37,32,28,20,25,18,21,16,8,11,6,3,6,4,3
4,"mod2b","a24b2d001","weak",3,3,7,17,28,52,69,74,65,47,43,43,40,40,43,44,29,17,27,21,18,21,11,15,7,14,7,2,9,6,4
5,"mod2b","a24b2d001","weak",3,2,5,10,16,26,31,45,55,68,69,73,50,55,40,34,45,32,29,24,20,13,26,17,12,14,11,8,8,8,5
6,"mod2b","a24b2d001","weak",3,3,8,23,24,47,77,71,60,51,41,59,56,49,28,30,24,23,23,23,17,19,11,17,20,9,8,2,3,3,2
7,"mod2b","a24b2d001","weak",3,5,9,13,32,38,53,69,56,52,63,44,62,38,42,18,20,24,27,23,26,21,15,14,8,5,4,5,1,1,0
8,"mod2b","a24b2d001","weak",3,6,13,18,31,49,69,65,58,47,44,35,42,44,42,33,31,26,23,22,22,19,14,17,8,10,6,4,2,4,4
9,"mod2b","a24b2d001","weak",3,3,3,5,9,16,35,62,72,69,70,52,32,38,52,37,28,33,31,28,18,25,23,22,11,16,9,8,4,4,7
10,"mod2b","a24b2d001","weak",3,2,5,14,23,36,54,63,65,62,47,48,41,49,49,42,33,35,28,28,20,24,16,14,9,10,5,4,3,3,2
11,"mod2b","a24b2d001","weak",3,3,2,7,13,23,41,52,71,74,69,40,27,35,36,39,30,24,23,25,24,27,23,24,15,14,13,4,8,7,8
12,"mod2b","a24b2d001","weak",3,4,6,13,23,38,49,61,67,66,52,54,46,57,41,34,29,29,21,24,18,17,19,9,8,6,2,5,4,5,6
13,"mod2b","a24b2d001","weak",3,6,7,10,21,39,59,82,76,45,37,47,45,49,40,29,28,37,28,23,18,13,13,11,9,5,6,5,5,4,6
14,"mod2b","a24b2d001","weak",3,7,10,21,41,66,76,67,61,56,50,38,44,39,35,29,32,23,24,21,17,9,9,8,5,10,4,7,8,3,3
15,"mod2b","a24b2d001","weak",3,7,10,16,25,47,53,59,57,56,66,47,54,49,49,32,32,32,31,19,16,7,7,8,9,6,5,2,2,2,4
16,"mod2b","a24b2d001","weak",3,4,5,11,16,24,39,55,72,66,55,62,48,51,43,48,41,35,34,32,25,20,17,16,14,5,7,4,2,1,1
17,"mod2b","a24b2d001","weak",3,6,5,14,43,58,75,78,58,50,48,41,48,40,26,38,27,22,31,28,22,18,15,11,8,11,6,5,0,4,2
18,"mod2b","a24b2d001","weak",3,7,8,11,27,40,57,60,64,47,49,42,42,41,47,49,44,28,25,24,25,24,16,12,13,11,6,10,2,4,3
19,"mod2b","a24b2d001","weak",3,7,9,26,45,56,85,78,57,51,37,57,48,35,39,26,25,23,26,18,19,14,8,12,10,3,12,7,5,3,4
20,"mod2b","a24b2d001","weak",3,2,6,10,21,37,56,71,68,66,47,49,35,40,42,44,32,32,17,24,15,16,11,7,11,9,9,8,7,5,5
1,"mod2b","a24b2d0015","med",3,5,20,22,29,30,53,41,48,33,24,40,31,32,32,33,36,32,20,24,20,17,21,16,26,13,18,10,12,9,9
2,"mod2b","a24b2d0015","med",3,2,5,9,15,22,41,55,77,52,35,38,34,38,33,27,22,18,28,26,20,19,14,22,20,14,13,14,9,5,10
3,"mod2b","a24b2d0015","med",3,3,9,16,28,35,49,56,41,41,36,33,33,36,40,30,32,31,33,28,24,20,21,18,17,12,12,7,16,5,13
4,"mod2b","a24b2d0015","med",3,3,7,17,28,49,59,55,41,36,28,32,38,34,26,22,19,29,24,24,25,24,25,25,25,14,13,19,13,16,10
5,"mod2b","a24b2d0015","med",3,2,5,10,15,21,30,47,45,43,32,46,48,51,32,42,47,33,27,34,18,20,26,19,17,19,15,5,5,7,10
6,"mod2b","a24b2d0015","med",3,3,8,23,24,45,57,51,49,34,31,39,30,32,29,35,36,29,29,26,22,16,15,23,6,13,12,9,8,6,4
7,"mod2b","a24b2d0015","med",3,5,9,12,23,28,42,53,47,45,37,32,38,31,29,32,34,36,33,21,16,25,19,17,18,18,9,16,8,10,4
8,"mod2b","a24b2d0015","med",3,6,13,17,28,43,64,54,36,28,42,32,35,26,41,39,29,26,25,22,10,15,17,17,18,19,13,8,11,10,8
9,"mod2b","a24b2d0015","med",3,3,3,5,8,15,23,45,66,62,58,43,26,32,31,16,32,33,30,22,21,24,21,21,9,13,15,14,10,7,11
10,"mod2b","a24b2d0015","med",3,2,5,13,21,24,44,52,43,46,39,50,44,40,39,40,30,28,28,20,18,14,22,16,14,12,17,11,5,7,6
11,"mod2b","a24b2d0015","med",3,3,2,6,12,22,31,39,50,47,43,41,35,31,32,34,19,22,28,24,28,27,19,23,26,18,26,21,16,13,9
12,"mod2b","a24b2d0015","med",3,4,6,13,23,36,41,51,56,36,49,45,41,36,29,28,19,25,24,29,15,18,11,26,20,7,13,8,8,9,7
13,"mod2b","a24b2d0015","med",3,6,7,10,21,35,45,58,59,38,31,36,36,40,30,24,27,19,25,26,26,33,26,18,16,19,18,9,7,12,11
14,"mod2b","a24b2d0015","med",3,7,10,19,33,48,63,56,47,42,25,29,32,39,37,32,30,29,19,19,18,19,15,16,14,10,14,17,7,8,11
15,"mod2b","a24b2d0015","med",3,7,10,16,25,41,44,49,44,41,39,36,37,46,31,36,32,33,26,28,23,19,27,23,16,14,12,9,11,5,6
16,"mod2b","a24b2d0015","med",3,4,5,10,15,24,37,50,61,54,40,30,37,36,29,30,32,28,34,34,23,21,23,21,13,14,14,14,13,15,6
17,"mod2b","a24b2d0015","med",3,6,5,14,41,52,54,63,45,35,28,27,37,38,30,35,26,26,29,14,29,13,19,16,16,23,12,9,9,8,7
18,"mod2b","a24b2d0015","med",3,7,8,10,26,30,37,46,47,41,37,23,25,38,50,35,37,33,27,26,25,11,20,18,21,19,14,12,11,6,12
19,"mod2b","a24b2d0015","med",3,7,9,25,39,55,61,45,43,40,31,43,45,33,28,24,27,24,26,22,23,16,15,15,7,7,7,12,0,8,9
20,"mod2b","a24b2d0015","med",3,2,6,10,20,42,48,64,52,46,38,30,26,41,29,31,31,21,25,15,20,18,18,18,12,16,17,15,11,11,12
1,"mod2b","a24b2d002","str",3,5,19,22,26,31,34,38,37,35,19,39,20,21,27,27,33,26,26,18,19,30,18,19,16,10,13,13,5,6,6
2,"mod2b","a24b2d002","str",3,2,5,9,15,22,36,46,50,45,32,39,36,36,23,19,19,19,29,21,17,18,22,20,20,19,20,15,17,17,12
3,"mod2b","a24b2d002","str",3,3,9,16,24,33,43,38,36,19,22,33,35,43,33,21,26,37,31,16,14,14,16,16,21,27,19,12,14,18,15
4,"mod2b","a24b2d002","str",3,3,7,16,32,47,61,41,24,14,27,25,32,32,21,17,22,25,23,15,27,24,20,19,16,20,27,19,13,10,8
5,"mod2b","a24b2d002","str",3,2,5,10,14,19,36,38,39,37,18,31,26,28,25,31,32,28,34,31,20,32,22,15,17,18,17,22,16,23,15
6,"mod2b","a24b2d002","str",3,3,8,23,24,44,49,40,44,21,28,39,33,31,24,25,23,24,19,16,14,20,17,20,15,22,15,9,17,16,9
7,"mod2b","a24b2d002","str",3,5,9,12,23,26,36,47,31,27,18,25,28,22,27,29,43,36,21,15,17,22,18,22,14,18,23,14,19,10,14
8,"mod2b","a24b2d002","str",3,6,13,17,26,39,45,40,28,27,31,30,28,26,35,17,17,17,20,19,31,25,24,17,19,14,13,11,11,14,6
9,"mod2b","a24b2d002","str",3,3,2,5,11,21,37,49,48,40,25,20,28,42,32,26,21,23,23,18,20,21,15,16,22,11,10,15,23,17,19
10,"mod2b","a24b2d002","str",3,2,5,13,21,24,41,46,34,30,26,42,38,42,23,19,23,28,33,24,20,14,14,15,8,16,18,16,13,9,8
11,"mod2b","a24b2d002","str",3,3,2,6,12,22,31,33,42,34,24,29,27,35,23,24,16,19,24,35,16,16,23,20,13,14,16,18,20,17,22
12,"mod2b","a24b2d002","str",3,4,5,11,15,27,34,42,46,48,35,19,24,20,33,33,29,26,15,17,18,23,18,12,16,15,16,21,25,20,15
13,"mod2b","a24b2d002","str",3,6,7,9,20,29,31,54,41,27,22,35,27,29,24,37,29,25,14,23,19,21,22,9,18,17,10,19,16,12,18
14,"mod2b","a24b2d002","str",3,7,10,19,31,49,44,43,23,30,14,38,43,40,37,27,21,17,20,22,12,17,13,10,7,15,16,10,10,4,7
15,"mod2b","a24b2d002","str",3,7,10,16,22,35,37,34,24,35,32,36,34,38,29,23,19,17,23,22,29,22,20,20,16,9,11,11,14,20,16
16,"mod2b","a24b2d002","str",3,4,5,10,15,22,38,40,44,38,32,32,20,30,32,40,32,25,25,17,24,26,11,19,20,18,20,19,20,21,6
17,"mod2b","a24b2d002","str",3,6,5,13,35,46,40,42,31,32,29,27,23,33,31,28,27,20,28,23,18,20,26,15,14,11,13,15,10,7,7
18,"mod2b","a24b2d002","str",3,7,8,10,26,30,31,40,44,40,33,16,27,40,43,27,20,16,22,23,20,24,23,23,16,16,15,14,17,15,14
19,"mod2b","a24b2d002","str",3,7,9,24,34,36,48,44,31,26,33,28,35,26,27,19,22,25,15,17,16,18,20,15,23,15,19,13,10,12,11
20,"mod2b","a24b2d002","str",3,2,6,10,18,37,42,55,49,26,21,27,22,32,26,31,25,25,21,24,20,18,20,17,15,10,19,14,10,10,7
1,"mod3a","a24b2d80d02","weak",3,5,19,20,16,27,38,40,48,38,22,35,22,21,24,25,26,22,25,14,19,29,17,15,17,18,18,12,3,7,4
2,"mod3a","a24b2d80d02","weak",3,2,5,9,15,22,35,38,48,55,27,52,43,36,24,17,18,19,25,13,9,14,13,12,15,11,10,8,8,11,12
3,"mod3a","a24b2d80d02","weak",3,3,9,15,20,25,29,39,40,29,33,38,40,40,36,34,27,37,23,21,19,19,15,13,10,15,13,12,7,15,9
4,"mod3a","a24b2d80d02","weak",3,3,7,15,29,42,45,39,36,36,39,25,24,27,24,24,19,18,31,17,26,27,18,15,15,19,11,14,8,8,4
5,"mod3a","a24b2d80d02","weak",3,2,5,10,14,19,36,38,41,29,25,40,38,35,33,30,26,19,31,25,28,23,23,16,13,14,9,13,14,11,10
6,"mod3a","a24b2d80d02","weak",3,3,8,23,24,39,43,41,42,30,35,43,27,29,21,21,26,23,26,12,15,24,14,16,11,9,8,7,13,14,12
7,"mod3a","a24b2d80d02","weak",3,5,9,11,20,29,34,35,35,32,31,35,32,21,26,27,36,31,24,18,12,23,22,21,12,14,16,16,11,6,9
8,"mod3a","a24b2d80d02","weak",3,6,13,17,26,33,38,43,29,28,34,33,29,33,30,25,22,23,17,16,21,22,23,17,10,9,13,10,9,13,6
9,"mod3a","a24b2d80d02","weak",3,3,2,5,10,13,22,39,36,39,46,34,30,36,28,31,29,23,26,21,21,18,17,15,18,10,15,16,15,15,9
10,"mod3a","a24b2d80d02","weak",3,2,5,13,21,23,35,32,27,32,40,38,37,30,33,32,26,27,23,17,17,18,11,9,13,17,15,8,9,11,15
11,"mod3a","a24b2d80d02","weak",3,3,2,6,12,21,30,33,42,37,29,31,34,27,30,23,12,18,26,27,15,19,23,19,18,18,15,19,22,8,13
12,"mod3a","a24b2d80d02","weak",3,4,5,10,14,21,31,29,46,39,51,40,43,31,28,18,27,28,23,16,12,14,11,12,8,19,17,16,20,19,15
13,"mod3a","a24b2d80d02","weak",3,6,7,9,20,28,37,41,41,29,31,38,32,34,23,31,25,22,17,21,16,17,12,19,16,20,11,26,11,8,11
14,"mod3a","a24b2d80d02","weak",3,7,10,18,26,30,35,45,38,37,35,34,37,35,29,32,16,23,27,18,21,9,16,13,14,15,9,10,7,5,10
15,"mod3a","a24b2d80d02","weak",3,7,9,16,13,34,33,34,31,48,33,41,35,33,30,31,19,21,28,24,23,17,22,17,18,16,13,13,9,14,14
16,"mod3a","a24b2d80d02","weak",3,4,5,9,15,22,33,34,35,37,26,39,34,32,29,35,38,38,26,24,31,20,20,18,24,12,22,14,15,13,9
17,"mod3a","a24b2d80d02","weak",3,6,4,14,33,43,36,43,37,35,32,27,26,35,29,27,26,22,29,21,19,18,23,12,13,15,16,15,7,9,5
18,"mod3a","a24b2d80d02","weak",3,7,8,8,25,21,27,41,35,25,31,25,30,46,34,29,27,22,24,12,22,20,25,15,13,11,15,15,10,11,11
19,"mod3a","a24b2d80d02","weak",3,7,8,22,31,44,47,39,40,36,46,35,36,23,21,19,20,24,21,15,13,12,10,13,11,12,7,12,7,10,11
20,"mod3a","a24b2d80d02","weak",3,2,5,9,16,29,37,45,42,43,44,34,28,35,31,21,25,22,8,19,20,16,21,19,18,9,16,17,13,11,8
1,"mod3a","a24b2d80d03","med",3,5,18,19,25,22,21,22,26,20,19,21,15,12,18,25,18,19,21,26,18,17,14,16,12,7,15,18,15,12,15
2,"mod3a","a24b2d80d03","med",3,2,5,9,12,19,24,28,40,34,30,34,32,31,18,15,15,20,12,15,15,20,18,10,11,13,19,12,10,8,9
3,"mod3a","a24b2d80d03","med",3,3,9,15,19,19,19,30,26,23,26,27,23,27,24,26,31,27,17,22,27,19,19,13,15,13,12,7,12,9,13
4,"mod3a","a24b2d80d03","med",3,3,7,14,24,34,30,27,23,19,24,23,21,18,16,24,17,18,21,18,12,18,17,16,14,8,15,15,14,11,9
5,"mod3a","a24b2d80d03","med",3,2,5,8,10,14,19,31,23,25,22,32,30,21,27,26,24,28,24,16,19,10,11,14,19,19,14,14,11,15,6
6,"mod3a","a24b2d80d03","med",3,3,8,22,29,29,23,31,23,26,27,23,25,24,20,17,23,18,15,20,20,13,14,9,17,19,14,16,13,10,11
7,"mod3a","a24b2d80d03","med",3,5,7,12,24,23,29,26,15,24,19,30,25,17,19,28,30,19,15,18,21,15,14,20,13,13,13,22,13,20,10
8,"mod3a","a24b2d80d03","med",3,6,12,17,21,20,23,23,22,27,20,30,22,31,20,20,22,16,21,29,22,14,15,13,17,17,11,16,5,5,5
9,"mod3a","a24b2d80d03","med",3,3,1,6,10,12,16,28,26,34,24,22,26,29,21,29,22,18,18,20,7,16,12,21,26,22,21,14,18,18,13
10,"mod3a","a24b2d80d03","med",3,2,5,12,20,22,29,26,21,23,30,22,32,25,20,19,21,27,20,13,16,10,11,20,15,12,5,17,14,13,16
11,"mod3a","a24b2d80d03","med",3,3,2,6,10,22,33,26,28,25,19,26,22,21,18,16,15,24,32,15,20,18,18,17,19,19,12,17,14,10,11
12,"mod3a","a24b2d80d03","med",3,4,5,10,12,18,33,25,41,27,32,27,27,31,25,18,24,14,11,17,21,21,15,20,12,13,17,13,11,18,7
13,"mod3a","a24b2d80d03","med",3,6,7,9,18,22,22,31,32,25,28,23,23,20,24,19,25,13,23,22,22,12,17,17,20,14,13,14,16,13,16
14,"mod3a","a24b2d80d03","med",3,7,10,17,23,26,28,45,36,31,27,27,29,26,23,16,15,23,16,16,17,15,20,12,12,11,7,8,8,7,5
15,"mod3a","a24b2d80d03","med",3,7,8,14,20,33,26,32,18,27,23,23,24,18,26,19,19,22,21,16,16,13,16,20,18,22,19,11,17,11,13
16,"mod3a","a24b2d80d03","med",3,4,5,9,14,18,20,24,34,30,26,28,23,25,32,33,32,26,20,29,17,15,21,15,14,14,9,9,12,5,12
17,"mod3a","a24b2d80d03","med",3,6,3,13,22,23,25,29,26,29,23,22,23,25,24,25,16,12,18,24,19,16,19,15,13,7,8,7,9,7,9
18,"mod3a","a24b2d80d03","med",3,7,8,8,20,25,29,31,24,20,24,19,23,30,28,21,29,22,15,17,21,15,20,22,17,18,12,14,15,10,7
19,"mod3a","a24b2d80d03","med",3,7,8,20,24,25,33,29,34,37,39,26,27,17,20,21,15,12,10,17,9,13,15,10,10,13,13,14,11,14,8
20,"mod3a","a24b2d80d03","med",3,2,4,7,8,25,30,31,28,23,33,25,27,32,23,15,17,16,20,15,22,21,18,17,16,11,19,22,15,13,5
1,"mod3a","a24b2d80d04","str",3,5,18,19,23,22,18,20,29,20,17,25,17,13,17,21,12,12,18,18,16,14,8,12,9,7,14,11,9,12,8
2,"mod3a","a24b2d80d04","str",3,2,5,7,12,20,23,23,31,19,20,24,28,20,15,14,17,18,16,13,16,14,11,19,17,15,10,13,12,20,7
3,"mod3a","a24b2d80d04","str",3,3,9,15,15,20,23,22,17,19,23,22,26,24,19,24,24,23,20,15,16,16,19,12,14,10,12,7,14,9,7
4,"mod3a","a24b2d80d04","str",3,3,7,13,21,27,33,19,24,11,20,18,13,15,21,14,20,13,17,12,14,17,14,18,13,14,12,14,6,8,8
5,"mod3a","a24b2d80d04","str",3,2,5,8,10,13,18,22,18,20,15,23,24,18,23,20,32,23,22,21,17,14,11,14,12,10,8,11,9,14,7
6,"mod3a","a24b2d80d04","str",3,3,8,21,26,21,21,25,24,23,28,14,23,20,16,15,18,15,14,14,11,13,7,18,15,21,23,15,6,6,12
7,"mod3a","a24b2d80d04","str",3,5,7,10,23,19,17,15,17,15,8,18,17,11,14,22,19,22,21,14,16,17,17,13,12,23,20,7,7,16,12
8,"mod3a","a24b2d80d04","str",3,6,12,16,20,21,17,19,21,21,19,21,23,19,19,16,12,17,19,22,17,14,12,14,11,15,10,7,9,9,9
9,"mod3a","a24b2d80d04","str",3,3,1,6,10,12,13,18,17,18,15,18,24,24,16,17,19,19,21,14,12,11,18,19,11,13,19,13,12,10,12
10,"mod3a","a24b2d80d04","str",3,2,5,12,18,14,16,16,18,20,27,20,31,25,23,25,22,16,12,8,5,10,18,13,12,11,13,8,18,22,10
11,"mod3a","a24b2d80d04","str",3,3,2,5,10,22,23,19,21,13,15,18,19,18,15,13,20,21,14,15,15,16,18,29,13,14,7,8,18,8,10
12,"mod3a","a24b2d80d04","str",3,4,5,10,12,17,32,19,25,21,23,25,26,27,19,14,14,12,10,15,15,14,8,15,15,12,17,17,17,11,11
13,"mod3a","a24b2d80d04","str",3,6,7,8,17,18,16,31,17,16,23,22,16,15,25,23,17,16,12,10,12,25,17,16,15,15,8,10,12,17,13
14,"mod3a","a24b2d80d04","str",3,7,10,17,22,23,24,30,19,21,19,23,20,22,18,11,18,14,15,12,15,19,8,7,14,10,8,10,10,18,14
15,"mod3a","a24b2d80d04","str",3,7,8,14,19,24,24,23,17,31,20,16,23,24,20,13,15,19,16,17,21,12,20,16,23,12,8,6,12,14,8
16,"mod3a","a24b2d80d04","str",3,4,5,9,12,16,23,24,28,24,24,18,20,14,13,14,14,11,23,17,18,15,17,21,11,13,4,12,14,11,8
17,"mod3a","a24b2d80d04","str",3,6,3,13,21,24,19,23,25,24,25,26,28,23,23,28,20,13,13,18,13,15,16,13,5,7,5,5,5,9,12
18,"mod3a","a24b2d80d04","str",3,7,8,8,19,21,21,24,16,13,14,16,22,25,22,26,19,16,14,16,15,15,15,13,12,18,12,10,10,6,12
19,"mod3a","a24b2d80d04","str",3,7,8,19,24,19,15,16,18,29,30,29,19,16,22,14,13,18,10,10,14,8,8,12,13,12,16,17,13,18,9
20,"mod3a","a24b2d80d04","str",3,2,4,7,7,18,25,26,17,21,32,18,21,20,19,14,11,19,20,19,11,21,13,14,21,20,11,13,10,7,9
1,"mod3b","a24b2d04d005","weak",3,5,19,22,26,34,33,39,42,47,36,36,23,32,26,39,35,27,24,20,13,18,19,18,8,14,11,9,14,11,8
2,"mod3b","a24b2d04d005","weak",3,2,5,9,15,22,37,47,62,47,29,32,38,42,36,22,19,27,32,19,19,17,18,17,11,15,9,14,11,10,5
3,"mod3b","a24b2d04d005","weak",3,3,9,16,24,33,45,52,40,32,34,33,38,43,40,26,18,32,30,27,17,21,19,17,13,8,13,14,11,15,10
4,"mod3b","a24b2d04d005","weak",3,3,7,16,33,45,64,55,36,30,35,32,32,28,25,19,22,15,16,32,13,16,17,24,12,17,16,12,9,13,15
5,"mod3b","a24b2d04d005","weak",3,2,5,10,14,19,37,36,37,28,40,39,31,30,37,35,31,29,36,25,26,27,28,23,19,18,21,13,7,13,6
6,"mod3b","a24b2d04d005","weak",3,3,8,23,24,44,49,48,57,38,27,41,27,29,25,33,33,27,23,22,19,10,17,12,12,13,9,16,8,7,7
7,"mod3b","a24b2d04d005","weak",3,5,9,12,23,26,38,49,37,41,33,35,36,33,25,34,32,29,23,18,18,23,24,14,15,15,14,12,15,15,10
8,"mod3b","a24b2d04d005","weak",3,6,13,17,27,39,55,47,40,22,31,29,42,37,39,24,24,25,18,18,22,19,20,23,16,10,12,14,9,10,7
9,"mod3b","a24b2d04d005","weak",3,3,2,5,11,21,37,50,50,43,42,36,33,34,28,25,30,28,23,22,24,21,14,17,13,13,10,14,14,14,13
10,"mod3b","a24b2d04d005","weak",3,2,5,13,21,24,41,49,48,34,37,43,39,42,30,29,28,24,26,22,15,22,23,11,16,9,9,9,8,6,9
11,"mod3b","a24b2d04d005","weak",3,3,2,6,12,22,31,34,53,43,35,35,26,37,34,20,17,25,28,29,28,18,14,17,19,17,14,17,17,22,19
12,"mod3b","a24b2d04d005","weak",3,4,5,11,15,27,34,42,52,44,53,31,44,33,28,31,24,27,16,11,13,16,17,14,16,16,21,18,13,13,21
13,"mod3b","a24b2d04d005","weak",3,6,7,9,20,29,31,57,43,34,50,45,32,25,26,32,26,26,19,18,25,19,16,20,17,12,16,17,9,8,11
14,"mod3b","a24b2d04d005","weak",3,7,10,19,31,51,51,50,35,33,22,35,37,35,30,36,21,24,28,25,27,17,23,9,8,12,9,12,7,5,6
15,"mod3b","a24b2d04d005","weak",3,7,10,16,22,35,39,39,38,42,38,39,33,33,29,34,22,17,24,29,25,27,21,16,16,21,18,16,12,9,9
16,"mod3b","a24b2d04d005","weak",3,4,5,10,15,22,38,41,49,47,43,35,35,27,25,32,31,33,34,21,24,21,24,18,14,12,19,12,15,7,12
17,"mod3b","a24b2d04d005","weak",3,6,5,13,35,46,40,45,46,39,33,36,35,35,36,24,18,23,18,19,19,23,21,23,11,10,12,12,8,8,6
18,"mod3b","a24b2d04d005","weak",3,7,8,10,26,30,32,44,42,42,41,21,28,39,44,29,29,36,21,23,24,28,23,12,17,12,14,10,8,16,9
19,"mod3b","a24b2d04d005","weak",3,7,9,24,34,37,50,48,36,45,37,32,37,28,22,25,29,26,25,15,18,16,13,12,20,12,15,8,10,9,5
20,"mod3b","a24b2d04d005","weak",3,2,6,10,19,39,52,53,35,35,39,30,22,29,32,31,14,19,20,24,27,24,14,17,21,23,18,23,15,7,16
1,"mod3b","a24b2d04d007","med",3,5,19,21,28,29,24,31,39,32,26,29,18,24,24,22,18,16,14,26,28,22,14,19,16,12,12,11,9,15,15
2,"mod3b","a24b2d04d007","med",3,2,5,9,15,21,28,32,44,34,33,34,33,32,27,21,14,17,20,15,20,18,17,16,11,8,14,17,15,19,15
3,"mod3b","a24b2d04d007","med",3,3,9,16,24,32,30,29,25,29,23,39,36,29,25,24,37,25,26,18,21,15,21,22,16,15,10,17,19,12,8
4,"mod3b","a24b2d04d007","med",3,3,7,16,30,48,40,29,29,25,27,27,29,22,19,17,18,16,26,24,19,17,18,21,19,17,12,14,10,14,12
5,"mod3b","a24b2d04d007","med",3,2,5,10,14,19,33,32,25,22,24,33,35,33,20,30,23,21,21,18,25,22,12,19,17,28,13,13,9,11,15
6,"mod3b","a24b2d04d007","med",3,3,8,22,33,34,33,41,36,26,30,39,19,21,14,21,22,19,12,11,15,16,17,19,10,14,18,20,8,11,15
7,"mod3b","a24b2d04d007","med",3,5,9,12,23,25,33,40,21,25,23,25,20,17,21,25,34,26,17,16,20,16,22,25,23,24,13,13,13,24,10
8,"mod3b","a24b2d04d007","med",3,6,13,17,24,38,39,27,27,25,24,28,23,30,26,21,22,25,21,22,26,20,8,12,8,11,9,16,12,10,10
9,"mod3b","a24b2d04d007","med",3,3,1,6,10,14,21,30,28,31,33,25,19,23,22,29,30,24,21,31,19,14,20,19,27,24,20,19,14,21,15
10,"mod3b","a24b2d04d007","med",3,2,5,13,21,23,37,36,30,24,23,22,37,35,25,20,19,20,24,25,15,11,12,14,15,16,11,7,11,10,9
11,"mod3b","a24b2d04d007","med",3,3,2,6,11,29,40,40,38,29,29,21,21,25,31,24,16,16,22,23,18,17,15,21,11,16,10,10,16,14,14
12,"mod3b","a24b2d04d007","med",3,4,5,10,15,21,33,25,39,28,35,31,27,25,25,27,24,24,24,20,21,17,17,20,18,20,21,11,11,10,11
13,"mod3b","a24b2d04d007","med",3,6,7,9,20,29,27,40,37,15,29,26,20,18,27,33,28,15,16,20,22,22,18,20,13,21,19,20,16,14,14
14,"mod3b","a24b2d04d007","med",3,7,10,18,28,42,38,45,25,28,27,24,26,24,25,23,15,23,25,20,25,13,18,24,18,7,13,8,8,11,13
15,"mod3b","a24b2d04d007","med",3,7,10,15,17,32,40,31,27,30,30,33,31,22,25,22,10,17,27,33,23,20,21,17,20,17,15,15,23,14,17
16,"mod3b","a24b2d04d007","med",3,4,5,9,14,19,27,33,38,39,29,27,30,28,20,28,25,27,21,17,19,18,25,31,25,16,16,14,9,8,8
17,"mod3b","a24b2d04d007","med",3,6,4,13,27,38,34,35,30,27,30,29,24,27,28,21,27,28,19,25,25,18,18,12,17,13,11,6,5,3,5
18,"mod3b","a24b2d04d007","med",3,7,8,9,24,19,24,26,44,30,33,19,23,33,23,24,33,24,20,18,20,20,25,24,19,24,14,12,11,15,14
19,"mod3b","a24b2d04d007","med",3,7,8,21,33,38,41,35,30,28,35,24,20,17,16,22,20,18,19,21,14,16,15,21,21,13,14,13,21,17,14
20,"mod3b","a24b2d04d007","med",3,2,5,9,16,29,43,38,32,24,29,30,23,26,21,14,17,21,20,24,24,26,18,24,14,11,9,11,19,18,9
1,"mod3b","a24b2d04d009","str",3,5,19,20,14,29,27,25,27,24,22,26,25,20,22,22,20,20,11,18,16,14,19,18,12,10,10,14,9,12,8
2,"mod3b","a24b2d04d009","str",3,2,5,8,14,25,34,34,33,27,24,23,21,21,18,17,12,24,13,18,19,18,10,10,16,17,16,16,11,12,9
3,"mod3b","a24b2d04d009","str",3,3,9,15,20,21,19,30,23,24,18,16,20,17,27,28,31,21,19,14,19,23,19,13,20,18,13,10,14,13,13
4,"mod3b","a24b2d04d009","str",3,3,7,16,29,40,35,27,23,18,16,31,25,22,19,25,14,17,21,18,10,16,22,20,16,14,8,11,9,10,12
5,"mod3b","a24b2d04d009","str",3,2,5,9,15,23,29,30,27,19,20,27,26,26,21,19,22,27,21,16,23,14,17,9,18,16,17,18,10,20,15
6,"mod3b","a24b2d04d009","str",3,3,8,21,29,25,30,35,26,19,30,28,17,20,15,16,19,17,15,27,22,25,11,8,13,19,12,14,20,12,7
