pop,x,y,status,inftime,rem_time
13,220.27522386966095,212.6879861779145,2,24,27
13,248.5056805842259,176.6965362371171,2,17,20
13,117.32745277049892,169.63301481257366,0,0,0
13,142.73191904381014,154.3457583014711,2,9,12
13,120.84587237807159,290.82095885979044,0,0,0
13,232.03306231439512,205.0846882530409,2,7,10
13,203.61781821403866,136.43662188243127,2,23,26
13,196.1786482193758,225.69997642135763,2,22,25
13,220.22651345716594,125.89381561669315,2,7,10
13,259.816430027731,206.2608362744441,2,27,30
13,154.15790390952805,252.97107601628653,2,18,21
13,126.66121226833953,221.78531320967963,2,13,16
13,153.68880393384674,167.56434875822575,2,11,14
13,209.31099872377612,208.4284587658752,2,15,18
13,109.76996972748849,230.73795280952638,2,17,20
13,245.53600469153386,250.95689858754596,2,6,9
13,142.29267716505495,272.7345085218321,2,12,15
13,210.07472090775093,219.687813405386,2,17,20
13,219.96266781573172,143.53674084585327,2,9,12
13,109.9789821950625,272.94829627834497,0,0,0
13,239.01884721111978,105.31870919063647,2,1,4
13,281.31459121506384,120.08819167535216,2,3,6
13,236.24432213199754,198.9336033150285,2,31,34
13,179.99072578915576,156.90526759206446,2,25,28
13,282.6987464093306,189.33458323067723,2,11,14
13,222.70239594241298,193.55266615319346,2,13,16
13,106.5580660602951,160.34256520954972,0,0,0
13,208.73172018060052,246.10392361556222,2,32,35
13,162.68609268208348,160.68521166313116,2,12,15
13,109.86725243079493,219.00737697707538,2,9,12
13,168.76052327669942,278.77314192309075,0,0,0
13,206.25157671593084,176.0976102086471,2,22,25
13,171.75861469597862,127.41263789103223,2,32,35
13,295.34509411804447,112.24701108216112,2,5,8
13,257.80576156680445,207.46602340054676,2,25,28
13,103.34976394743687,200.2644504944061,0,0,0
13,291.1569038694484,290.5555929508164,2,2,5
13,130.06083805668493,163.44920963009758,0,0,0
13,296.4769335126416,141.32564584319118,2,36,39
13,192.30765016312424,230.91758934838043,2,9,12
13,153.67819265107372,181.76143450655138,2,24,27
13,221.26515521072264,277.64515889890924,2,30,33
13,295.46554445795925,248.9516500738497,0,0,0
13,208.50105203519774,265.54432423756475,2,17,20
13,298.3936940787627,144.69332458337942,2,30,33
13,163.70126926396938,134.09701390205072,2,6,9
13,147.26003935087385,191.2033438927394,2,13,16
13,125.70590555995898,256.34668393598105,0,0,0
13,294.01869608533593,186.5067900789099,0,0,0
13,222.9677733732201,268.8949221397585,2,22,25
13,273.89995854501166,140.0723493022583,2,38,41
13,275.98430033055615,186.3256549573622,2,7,10
13,198.94094463176452,147.40981393286114,2,8,11
13,225.4062010157005,216.46495466742982,2,18,21
13,202.49130308165687,204.23151391396715,2,22,25
13,119.41487857255538,293.3204449086579,0,0,0
13,104.4167161138954,214.36796109907573,0,0,0
13,258.6659032320002,199.9432636740403,2,17,20
13,239.8507071226655,118.36342226585867,1,50,53
13,224.5293409990656,196.77649164630844,2,21,24
13,153.37752016533847,149.77665357955414,0,0,0
13,107.02798576235469,261.3916919068406,2,12,15
13,132.49536555416233,145.95255288867716,0,0,0
13,251.54238079121257,248.54311276498368,0,0,0
13,171.78987336728812,299.9083670430873,2,14,17
13,240.15900819310212,295.8218870058711,0,0,0
13,298.1450230652546,148.33144849331248,2,35,38
13,143.2034551982718,168.1605517820688,2,10,13
13,120.05704418697694,239.99884216539257,2,7,10
13,106.07016254375385,188.18758381602973,0,0,0
13,189.74280548677802,146.25386776776296,2,8,11
13,158.0792326871541,268.13778195114566,0,0,0
13,163.72725070444804,212.74461592258785,0,0,0
13,153.1230178462945,130.18390582517205,2,6,9
13,194.15402783956904,164.7801527447692,2,7,10
13,298.32173314861484,208.60436606747004,2,7,10
13,148.24580805958314,215.4939780148478,2,18,21
13,194.65914803992655,127.51678597099365,2,2,5
13,107.65413105948012,139.457422397182,0,0,0
13,197.98307828295646,173.9374035555026,0,0,0
13,198.4479229485944,201.6174616923433,2,11,14
13,202.8012407570056,163.8266708820392,2,14,17
13,176.98039423154444,250.76122291311194,2,6,9
13,148.42400200852572,123.37766837834955,2,7,10
13,220.1312071274297,256.57461848671574,2,6,9
13,187.96255140335938,233.48104794383275,2,12,15
13,279.49340292035055,169.34784190772658,2,14,17
13,151.52546363627073,138.5623008047963,2,9,12
13,210.55091374886695,126.66507711803376,2,8,11
13,251.30891897545416,197.06084762715096,2,11,14
13,298.5703596641527,255.41594169744874,2,19,22
13,201.2599525933004,210.78268387221982,2,9,12
13,277.7125574327539,117.07532338788901,2,6,9
13,136.60867124783465,174.05276510221657,0,0,0
13,233.8337578163724,224.93163828535467,2,10,13
13,285.34319082269525,135.07449260582655,2,29,32
13,197.1228285144669,255.57457910711378,2,17,20
13,270.8528403593272,155.79768045133557,0,0,0
13,166.63370876641,136.28649943569576,0,0,0
13,179.4456398735108,268.526341030969,0,0,0
13,235.93550913765705,255.71996602786956,2,12,15
13,221.80891076009598,132.91604526001677,2,29,32
13,269.48068580847365,271.2931047939917,2,27,30
13,139.9116368507169,275.76721846951875,2,8,11
13,287.1194189828009,281.0965496564226,2,7,10
13,247.9614857530265,115.15431993770409,2,6,9
13,166.17955916974284,215.78391132761226,2,20,23
13,270.1642567869546,231.77755909478105,2,12,15
13,183.86695426310297,157.28824573330894,2,27,30
13,261.57793272745823,285.5867205137944,0,0,0
13,162.65288146343437,219.66948033554036,2,5,8
13,195.70192744676075,142.18333117247778,2,8,11
13,270.95003030645194,284.61883694434766,0,0,0
13,195.62952490502659,203.16301177494205,2,8,11
13,127.62331067857791,166.79535163325568,2,16,19
13,109.38242364472539,255.20481557792024,2,24,27
13,237.55409824789916,113.15927027154655,2,7,10
13,162.93679945750398,101.48455851517288,2,12,15
13,216.98149308938605,280.89509899045663,2,34,37
13,148.41228734394355,263.9104600760061,0,0,0
13,193.25665025784033,167.44664376929353,0,0,0
13,220.46454245379135,197.51644432203392,2,24,27
13,200.8530405359017,162.58957231904148,0,0,0
13,188.935460648829,113.01082107861322,2,3,6
13,247.9514490933165,228.08872221257167,2,6,9
13,216.17474249168333,247.0464592116402,2,19,22
13,275.7740539111318,198.33041886251198,2,32,35
13,192.5036187328003,105.9459989831973,2,6,9
13,180.92755447659852,125.57053794862092,2,7,10
13,180.18281945442533,249.376571452969,2,7,10
13,102.10550522342486,164.4316684058051,2,28,31
13,211.66391473105426,170.04752768807634,2,23,26
13,141.69271833961594,126.27264609225723,2,7,10
13,136.0853042737691,264.1026350934701,0,0,0
13,190.70674470755145,183.1325910040724,2,11,14
13,295.4432683428803,190.90148480360784,2,33,36
13,261.45873355145807,169.86531504028483,2,12,15
13,174.48586248295595,192.1170812417548,2,16,19
13,136.1922122713787,170.8473901531185,0,0,0
13,125.76968159563522,212.05771128679004,0,0,0
13,214.75821084056304,169.80602284989448,2,26,29
13,185.25697490278748,204.88807367978833,2,16,19
13,100.52501962029329,298.1596972791542,0,0,0
13,219.27692626893062,209.02995712610166,2,23,26
13,250.7974931846247,181.034965797937,0,0,0
13,172.8759670346302,216.8626651903114,2,6,9
13,152.1671895239611,296.75248699145675,0,0,0
13,248.6179568977781,285.3998651802557,2,46,49
13,173.66879129337156,289.36187112493155,2,21,24
13,157.62224585222665,241.28028519157246,0,0,0
13,100.33074414178232,162.4219175809095,0,0,0
13,168.10434582038656,194.51165176664853,0,0,0
13,186.20166088010978,221.1188618967463,2,12,15
13,128.52794134747492,183.92866927243736,2,12,15
13,236.8478653354474,280.42465281680967,2,5,8
13,142.65731553390296,204.12894301294276,2,18,21
13,186.39383840691164,124.81971889569942,0,0,0
13,189.306066912211,269.56962068613814,0,0,0
13,236.29935248267228,210.9692566046154,2,25,28
13,108.42627072145956,149.5792435846763,0,0,0
13,284.8798038503198,172.88469308545933,2,38,41
13,155.24761205384354,150.85433026906367,2,13,16
13,297.94822491972184,281.4546378241049,2,1,4
13,103.1760107328153,260.82675689811856,0,0,0
13,136.26778644159504,148.5646662148559,0,0,0
13,297.4238473898216,222.74669057775282,2,8,11
13,150.12874239862677,273.1095037266763,2,20,23
13,201.2670376638967,126.2298875299154,2,6,9
13,231.96709029024393,200.5338737470583,2,30,33
13,241.15209277465843,117.46220435027944,2,5,8
13,102.11124202547744,258.17960349950664,2,23,26
13,190.3290682746225,148.2594472055294,2,9,12
13,154.95709996955947,185.30703787352496,2,14,17
13,135.3398527028852,204.0873512453246,2,11,14
13,253.93758501664837,105.55789373624623,0,0,0
13,112.28592116934135,226.7918955973663,2,23,26
13,195.65167775112576,234.19913143874228,2,9,12
13,167.5266199287463,217.54753869610678,2,11,14
13,175.8673058932323,136.25399407877532,2,9,12
13,187.12988414830278,107.1514417514691,2,5,8
13,120.9566673972713,177.76619950030556,2,13,16
13,234.44332160609778,155.22685516982872,2,32,35
13,288.6455003572563,193.2716451419073,2,7,10
13,213.96004216899496,126.27322393522016,2,31,34
13,171.00628740824965,194.93913519207993,2,14,17
13,209.0395741340397,289.9190359864049,2,29,32
13,285.59085922069295,272.2773491045825,2,5,8
13,114.70496767750116,268.19874802144955,2,9,12
13,164.36417779285512,266.8168796223228,2,16,19
13,141.40714145940828,123.55725065625845,2,8,11
13,162.5944699068627,224.16528000811297,2,19,22
13,170.53267086289932,226.1223464544696,2,21,24
13,227.99846430801682,108.56958208073084,2,36,39
13,135.33099904051977,209.4028171259261,2,16,19
13,156.22698223097967,299.3033644887678,0,0,0
13,290.8148748257409,176.28434425272525,2,31,34
13,201.4744053004673,276.72475911436027,2,13,16
13,229.9469143961692,246.8716406090599,0,0,0
13,140.14033244301675,145.8152630442685,2,9,12
13,193.87771033950304,127.71030362745677,2,7,10
13,215.04237423829548,169.93497845461644,2,27,30
13,190.42006574033132,284.4619790626932,2,22,25
13,215.3004743813256,155.94930484361637,2,11,14
13,143.20807996480968,139.5922752888709,0,0,0
13,213.78738305394467,221.74808970499666,2,19,22
13,146.50684413072725,114.5974200892514,0,0,0
13,111.64210761092195,225.05509190181107,0,0,0
13,202.10651594747299,299.03296218089287,0,0,0
13,244.23697190909442,159.39387787458065,0,0,0
13,134.04223604059598,233.25108539261,2,24,27
13,278.12008237994337,261.1687314177972,2,5,8
13,268.2188710169502,124.66603789036301,2,8,11
13,211.36322207269896,181.95393581635417,2,21,24
13,127.65176944715162,245.9509241998997,2,14,17
13,152.04814526726784,224.1410000721741,2,5,8
13,186.39824228163303,298.15331209068887,2,11,14
13,156.83905244577323,152.53880421275704,2,15,18
13,233.77933127185509,134.4133018320918,2,11,14
13,165.7466396909251,170.2301645561284,2,17,20
13,243.92465126341418,135.37481052760336,2,9,12
13,252.39088512714807,125.1206367256765,2,24,27
13,186.54114009238756,183.21753387967922,2,18,21
13,278.92659681224933,115.86852461278696,2,6,9
13,236.1853901833381,205.4452043827903,0,0,0
13,198.11125323996538,176.7056436250405,2,24,27
13,169.57398885920315,297.23053549328597,0,0,0
13,141.5616871913441,221.23286989324006,2,8,11
13,275.2378134513988,166.4925007890091,2,16,19
13,202.69869987023333,268.4147928249631,2,14,17
13,278.25154569060413,164.36287162230212,2,6,9
13,201.3652815944761,125.65425434133022,2,8,11
13,125.131400385619,231.50033072435204,2,15,18
13,140.66146441532982,246.78498113883472,2,6,9
13,259.37617271016404,284.1896224906354,0,0,0
13,141.78007636983142,117.9807338346742,0,0,0
13,227.3834814400249,137.79049080662998,2,7,10
13,196.78081732618432,124.3062159611006,2,6,9
13,292.3646511377382,151.39489459435788,2,25,28
13,217.96600907897704,125.251093820899,2,8,11
13,250.39111073176562,110.74556615448259,2,11,14
13,189.59776314031694,138.8501560741549,0,0,0
13,281.0209173530361,296.5840327659848,0,0,0
13,107.48677682575911,176.18443218864044,0,0,0
13,201.97058237175813,124.98892400270564,2,7,10
13,104.86872049363723,117.61504745506319,1,50,53
13,225.61173901346393,281.4043938611024,2,28,31
13,151.48067109956506,138.36196891991406,2,8,11
13,144.96618888047118,126.71304568144934,2,8,11
13,256.04659173176185,245.74473463422416,0,0,0
13,185.6166548112431,222.52701224199956,2,7,10
13,104.8528713513692,265.327987471128,2,25,28
13,294.25853532817314,191.9737670464433,2,18,21
13,120.57051932078721,162.13861842490653,2,19,22
13,292.31066296872064,220.65507667787227,0,0,0
13,255.84338032583577,197.3683261232951,2,12,15
13,176.51183574610934,291.31360321895136,2,18,21
13,193.64173526571756,135.293840688286,2,5,8
13,247.0994397446052,200.28916506057277,2,17,20
13,141.52516593553804,236.9938277334433,2,9,12
13,151.7480528511524,276.37797545700585,2,17,20
13,257.29182318008924,197.5129831218827,2,14,17
13,196.76895776798918,129.84865503503187,2,5,8
13,251.91385158016584,109.18291466827104,2,15,18
13,159.91187904363017,203.1773178278516,2,14,17
13,123.26199843250876,110.94545936840991,0,0,0
13,158.35614708174296,276.2830276833213,2,29,32
13,160.2046786475553,132.4223751739529,2,5,8
13,281.00656611131615,132.68884332465507,2,47,50
13,284.7281911846569,127.4658963677679,0,0,0
13,185.636819049593,104.99654933634528,2,2,5
13,261.6481838717968,228.09284610907838,2,23,26
13,141.3798397269216,132.77374741315194,2,12,15
13,215.8206275843219,232.0163407875956,2,12,15
13,179.32165706067752,116.85656804884943,2,9,12
13,109.06995018551487,230.0829094461229,2,15,18
13,121.2318095189122,296.00305061469584,0,0,0
13,103.68578995089064,164.64241816037406,2,30,33
13,172.4995930702576,261.54240652906253,2,25,28
13,126.46096165827618,249.08879174054465,1,48,51
13,267.1281822823117,247.23348199258507,2,17,20
13,148.83244016896384,187.2948456706498,0,0,0
13,160.78481777791058,270.15056952916575,0,0,0
13,195.15797757885096,191.86525671721267,2,32,35
13,221.46931186498668,263.18468491826127,2,21,24
13,140.58557963399988,173.33412254542765,2,13,16
13,291.2984236529044,133.87238280398765,2,31,34
13,212.7793964729762,187.3446336183888,2,9,12
13,233.38531327577164,213.3259056161046,2,9,12
13,267.07849762607475,117.6307077029029,2,5,8
13,279.7681436871303,191.66161963301505,2,30,33
13,174.84740553353222,253.16764743603696,2,5,8
13,203.80307928527316,113.60920240989351,2,31,34
13,296.5678046088091,288.9240400807997,2,3,6
13,251.37732507521855,192.30665932852253,1,50,53
13,103.4748871355019,265.9520556707353,2,8,11
13,121.26738814806863,147.95234754467668,0,0,0
13,140.73761765500583,148.0499705578301,2,13,16
13,240.80919852029373,221.1464579735405,2,6,9
13,180.4837568869038,280.02259443506426,2,12,15
13,270.8991223772061,299.552882635793,0,0,0
13,256.0529276066791,143.4322644377309,2,8,11
13,270.74733953517193,289.30905808078455,0,0,0
13,196.8419146749443,275.7794629673914,2,10,13
13,233.93774217112593,207.24655006933585,2,8,11
13,145.7137092859908,167.0270668186614,2,9,12
13,268.4957398226942,219.36869629337482,2,19,22
13,227.704426405311,118.52758499648195,0,0,0
13,106.46334203193292,240.42522216211339,0,0,0
13,265.65024747811697,190.77661744262113,0,0,0
13,298.3802270535824,146.0495557119305,2,31,34
13,271.2088344799066,241.74347748345633,2,29,32
13,291.00491566028677,174.50144865943736,0,0,0
13,111.14145914331493,160.89031485281313,2,15,18
13,199.47155793865687,104.77270673816328,0,0,0
13,111.9339154085664,250.0000150586812,0,0,0
13,251.72624438098393,231.9321763507985,2,23,26
13,236.50785231659995,193.8835970998756,0,0,0
13,183.73560625999647,298.94771383694103,2,14,17
13,275.23112570662795,237.3766594221255,2,6,9
13,245.39989243822612,126.92559923958927,2,6,9
13,171.98325303992394,171.46623497437224,2,12,15
13,181.28036286246396,260.51059420468323,2,24,27
13,196.62732477398885,194.41342062751812,2,11,14
13,111.88947367597686,111.41223258641392,0,0,0
13,268.00585858549823,252.24998731983112,2,19,22
13,288.6810652574744,249.39794214166668,2,12,15
13,215.8733473255843,279.3733880538349,2,35,38
13,207.56200060053288,142.1333852767204,0,0,0
13,141.67788209044994,192.75464605537252,2,9,12
13,140.77769072126213,294.14709098440983,0,0,0
13,219.68653417975497,223.76967982135403,2,16,19
13,243.287849329272,297.20466016657093,0,0,0
13,245.89521565093463,246.9518809382799,2,29,32
13,139.52409456068312,299.92431068686506,0,0,0
13,139.99927369137123,250.66139193203912,0,0,0
13,155.19940665343506,167.97640629681968,2,30,33
13,297.1004128130817,295.03128404195274,2,5,8
13,156.41186442690554,278.61928607653203,0,0,0
13,160.69306160699549,297.56372692575724,0,0,0
13,244.73545089810523,277.62948697799453,2,47,50
13,271.5766499849597,273.0968801523283,2,25,28
13,210.53914723666514,186.2819573587713,2,21,24
13,143.30459895669154,235.55865625322022,2,8,11
13,261.15963858515113,229.42079809085814,2,22,25
13,146.4786314649966,158.72131858918257,0,0,0
13,141.8658787005445,276.9057079502294,2,14,17
13,202.92971480951616,148.8309834566956,2,7,10
13,269.23467922672046,133.68389381943632,2,40,43
13,238.27892813512076,225.7345969756166,2,8,11
13,214.04972466428916,272.8086538464851,2,11,14
13,135.39393420314354,176.89124438398977,0,0,0
13,287.06761569458087,178.5681940599353,2,29,32
13,170.98689748461882,278.3046179253282,2,18,21
13,110.52746905724791,194.57401400516682,0,0,0
13,165.6525223831265,292.9355794624768,0,0,0
13,179.14532363742148,299.9142483933158,2,29,32
13,159.50061760403526,151.32790392814292,2,10,13
13,181.0606492645638,297.23710863757776,2,30,33
13,220.5377414057699,142.37685974056654,2,10,13
13,123.81482670117778,236.80105717341624,2,10,13
13,186.50677963864723,256.16349681873794,2,11,14
13,111.32328593767369,172.9640689336564,2,8,11
13,169.85909123934022,144.53271772614693,2,22,25
13,254.86362950683886,264.3095655094737,2,46,49
13,160.05494154478862,233.33101245950704,2,16,19
13,146.1551518827768,275.20329734662033,2,19,22
13,107.29130985902889,205.07849556524354,0,0,0
13,287.02282854573235,174.96218969107088,2,36,39
13,198.48864394568855,200.4347029714636,2,9,12
13,194.1046207921256,123.21590812907625,2,4,7
13,120.8772260913951,135.19026522812163,0,0,0
13,158.3501037228265,133.77403136401364,2,7,10
13,196.47729665472832,149.01627618382304,2,7,10
13,208.92792444837914,199.34901527275318,2,23,26
13,280.1736964910526,130.1304293060834,2,7,10
13,125.80953622293882,103.84314483236123,0,0,0
13,269.4660861559183,277.23898186237363,2,29,32
13,166.55319145610545,189.57228886160513,0,0,0
13,297.5682651453485,191.45315669775403,0,0,0
13,228.4162548656672,265.368964856431,2,11,14
13,236.87482715861685,103.55445203527695,0,0,0
13,264.4713883341505,173.89619301125865,0,0,0
13,296.02492443651346,202.41372029362637,2,6,9
13,121.23453311960226,221.2504559852223,2,17,20
13,186.7071722781157,157.32759543727286,2,27,30
13,184.14622634920897,255.35995325309122,2,13,16
13,222.02929270026613,193.4368774761698,2,12,15
13,199.30719913504544,151.8691374818353,2,7,10
13,194.59229105536335,241.83742296371733,2,14,17
13,292.6394181643852,222.72948079674524,2,7,10
13,249.5603214282547,164.26800574586215,2,11,14
13,139.46210831096224,272.74951573279407,2,10,13
13,266.1357381830104,272.3975594337149,2,24,27
13,273.1204609284946,287.59528257211196,0,0,0
13,201.3912124802961,133.30029236561393,2,8,11
13,286.7044183624648,284.9926932057542,0,0,0
13,182.41834638366606,258.59326397852567,2,22,25
13,176.87616486643526,195.85107930768476,2,26,29
13,284.25541309513216,279.28558670764835,2,5,8
13,162.10749019814116,122.11518713190708,2,9,12
13,230.4974716092191,284.6293125862948,2,11,14
13,163.58720613886857,169.15546298211683,2,16,19
13,166.204436523595,287.07058610976554,2,7,10
13,281.5747296295151,204.21678976848165,0,0,0
13,255.44724301125535,205.10500684606612,2,26,29
13,168.6459157897171,166.67891972228847,2,14,17
13,298.1946872185688,288.2595797609296,2,2,5
13,267.81404702072945,175.2202782205102,0,0,0
13,207.20814502752032,105.81833984157541,0,0,0
13,217.9609319398247,281.05943197842055,2,38,41
13,230.96535434731405,282.59864521761983,2,25,28
13,191.59571371649002,113.85963086289858,0,0,0
13,277.4686652182823,254.0905070773982,2,8,11
13,267.2946492342196,184.81518628400093,0,0,0
13,244.2940336475686,208.76871371023674,2,9,12
13,141.1989958675874,134.39434034098036,2,11,14
13,197.27069139016714,244.92667942085095,2,8,11
13,270.1193367469848,277.1679522134096,2,26,29
13,197.54596081170564,152.82556603027496,2,6,9
13,208.44422605980327,131.30906940009555,2,31,34
13,287.0593936666905,104.5356314809598,0,0,0
13,177.96943705989565,111.07555628528824,2,25,28
13,166.16158910394765,189.80527645478386,0,0,0
13,249.33255344513802,139.2061150414854,2,17,20
13,238.12536459831264,195.02203838192037,2,9,12
13,254.99215790147468,119.25725003151464,2,9,12
13,133.9409756669965,121.28676380467851,0,0,0
13,101.43781840108164,265.4127685992799,2,9,12
13,176.3461043038883,232.32896479562484,2,10,13
13,268.64327053971,126.90831645296907,0,0,0
13,257.7640820375602,289.1411394516406,0,0,0
13,206.37767916542273,168.17860158040384,2,6,9
13,180.64792909061876,172.41251342776718,2,14,17
13,244.96805614596587,243.0417705132021,2,8,11
13,244.10640524774584,113.80196753297986,2,5,8
13,298.6610856995269,106.34280165694652,0,0,0
13,262.7744855313978,134.56209440123564,2,31,34
13,109.30648017258517,258.39641313837694,2,15,18
13,156.45921459806007,221.8984388093382,2,14,17
13,267.3776847004761,106.1022391966478,0,0,0
13,140.63982278350534,128.79248418433417,0,0,0
13,174.928453647652,209.32969373687007,2,16,19
13,156.08898199039285,293.90694683880156,2,13,16
13,252.2763465182934,243.26753589154305,2,31,34
13,196.26819818061082,126.29006651080374,2,4,7
13,171.1001795615585,209.89312990072855,2,18,21
13,192.53244696068612,242.6903861977935,2,15,18
13,228.38863663400247,163.2475367475821,2,19,22
13,160.80910584147938,196.81595573613316,2,20,23
13,280.7371880636226,280.79154664261586,2,25,28
13,219.24384452095916,218.92234799367577,2,10,13
13,281.39164977013195,253.45313628181296,2,12,15
13,124.56914122706175,278.9820618265851,0,0,0
13,194.77991547216382,238.47605981036992,2,13,16
13,232.36085405624834,157.87930400836166,0,0,0
13,230.1746217321604,189.71140697815065,2,13,16
13,285.1215429008021,219.79631276747855,0,0,0
13,233.67282356062879,163.19751344384105,2,31,34
13,164.35878618802056,146.61627952292707,2,23,26
13,242.50536964653352,100.26749988189654,2,28,31
13,211.288663946168,161.45919380548753,2,10,13
13,214.00673972226508,124.95810515482523,2,32,35
13,145.38633098735247,101.50283687408562,0,0,0
13,172.50589948904621,161.2038112041631,2,15,18
13,133.74279670718596,226.7830813324794,2,21,24
13,205.8172557397615,290.92087826932095,2,25,28
13,280.247026544272,143.90983070322855,2,37,40
13,140.87535298736765,107.60722977609636,2,14,17
13,275.676918097,227.46524361052894,2,12,15
13,248.48994410331522,275.61641765491294,2,4,7
13,279.88694083947996,224.39990064082855,2,4,7
13,203.7899051130509,175.54838154340194,2,24,27
13,167.74601872810416,284.96167089317737,2,13,16
13,150.13687817825556,246.0903852976756,2,16,19
13,239.72220211723533,263.47762584926323,2,10,13
13,233.5489133041412,202.34350492496253,0,0,0
13,176.25422329237787,197.63651439149783,2,8,11
13,220.63672165720652,117.57552979743892,2,8,11
13,211.89675240165673,143.5173153069103,2,6,9
13,177.13792824406525,166.8918132844083,2,16,19
13,108.37118133971096,257.64260021234907,2,8,11
13,168.94152469482069,187.3881043681934,2,17,20
13,271.4192441171606,113.14736978421973,2,10,13
13,279.3144858582142,131.62787057975368,2,8,11
13,240.15919052169434,265.29756706693775,2,13,16
13,240.70406442306998,144.5732558408072,2,6,9
13,295.0542731417071,206.1826151073045,2,3,6
13,230.77411884606974,189.77438721009617,2,16,19
13,261.082007572594,229.14861968135995,2,23,26
13,185.74054997687952,194.40514023870014,2,23,26
13,261.608672609547,279.7823720645446,2,19,22
13,161.6585372137283,138.42996241428528,2,8,11
13,240.37804066102,221.31971487229686,2,7,10
13,126.90614092594683,240.85035405294798,2,9,12
13,228.66483382216828,181.0010603890948,0,0,0
13,227.34098918345052,152.5351285878909,2,16,19
13,213.73698691455883,112.06585234086114,2,38,41
13,155.82141499018553,126.29883057252596,2,7,10
13,151.23169687766935,280.7170041702834,2,18,21
13,249.87566979463148,154.44685915947133,2,15,18
13,233.8286366767226,208.18433138138536,2,12,15
13,226.26419618798397,166.77409405617016,2,9,12
13,212.50732415151123,106.59224246051191,2,4,7
13,114.32332366503147,238.84205088289585,0,0,0
13,193.64414792504138,209.20869825512028,2,10,13
13,243.51250559127428,226.65932264759923,2,28,31
13,137.62183476933797,106.55303683629502,0,0,0
13,228.64168031301676,136.51291482514995,2,11,14
13,102.0399165166193,259.08884820195675,2,24,27
13,146.99997010756286,228.1759323502548,2,30,33
13,126.59604191366797,167.30696806909776,2,18,21
13,265.29018024956656,131.4668922671222,2,46,49
13,245.01886651655133,137.1109739099798,2,36,39
13,114.15725381338456,186.49080650894774,0,0,0
13,295.46352909668417,102.1662151372098,2,6,9
13,267.60628070928425,203.9709929537353,2,27,30
13,113.30834646891725,123.2649017523448,2,14,17
13,219.7134018215827,280.9413714038849,0,0,0
13,203.07436765916256,203.4389275595745,2,7,10
13,149.78999647861534,189.39144186536873,2,7,10
13,275.2935875973351,151.43304601739544,2,24,27
13,227.94643616162307,269.48841277955574,2,10,13
13,183.28780056025516,224.85384055436737,2,12,15
13,294.7879495915116,200.93522554166617,2,2,5
13,204.82743219170322,102.47923390318658,2,12,15
13,135.17684206388213,289.65681429444487,0,0,0
13,153.0136796365661,250.19158118903712,2,15,18
13,103.33158662975544,154.29724917463477,0,0,0
13,152.7469657328199,213.5186145510612,2,7,10
13,159.36636508291267,133.84619812934557,2,6,9
13,118.70310698931408,263.511114855139,2,14,17
13,127.23988166701481,134.85297856028748,2,15,18
13,267.65371374377844,151.20840127640136,1,49,52
13,146.84028790714743,264.70493102416265,2,12,15
13,198.1843133701405,253.67336732252437,0,0,0
13,206.57563295431322,233.74165011612243,2,4,7
13,269.74927899062584,182.02945621282976,2,30,33
13,190.85641575028052,153.29015156579294,2,29,32
13,277.9647923282816,275.79399233726883,2,24,27
13,286.48986539000475,267.56431242680196,0,0,0
13,238.29423120568265,196.71814999634876,2,10,13
13,267.2100203107075,297.60255992782993,0,0,0
13,135.09121955323883,226.32380488423505,0,0,0
13,101.64883597974321,136.6820851674923,2,9,12
13,282.1821188498242,190.49638957906666,2,9,12
13,150.39894824491634,120.05451211149109,2,9,12
13,222.8962833646346,177.9726046101361,2,24,27
13,156.8978834643573,257.23170118969006,0,0,0
13,139.5042742687994,195.34724813020193,2,13,16
13,193.591387575638,215.9007644065261,2,13,16
13,217.17933847307043,176.04236428672948,2,40,43
13,294.0418456889513,158.70986001415065,2,27,30
13,297.05446934953966,216.67269753577727,2,10,13
13,112.0740426636478,181.1497070078811,0,0,0
13,108.19770725103952,298.22550132969104,0,0,0
13,125.67655660606422,123.34310537278527,2,13,16
13,140.3608517771959,195.75382464173776,2,16,19
13,123.79172907156232,184.02910310604787,2,9,12
13,299.873297503939,152.80769860565272,2,30,33
13,152.64689639154577,204.91079944976804,0,0,0
13,291.4490698124034,201.6486337981778,2,5,8
13,278.42239650642557,159.13079268232542,2,31,34
13,255.22410381180325,182.16580884432219,2,31,34
13,220.04405718411473,202.59690642134382,2,25,28
13,165.80264325685326,130.72392570526392,2,47,50
13,180.6321985237933,178.3313228598323,2,17,20
13,242.60303953296176,170.83098076985618,0,0,0
13,116.07522716922918,190.17214579895574,0,0,0
13,171.0272338101912,228.72919134534217,0,0,0
13,232.28967563466338,182.36592782607883,2,8,11
13,265.24092703078816,271.3670986801827,2,23,26
13,287.3015022429986,205.91647624156704,0,0,0
13,291.03849718424345,110.52038821213428,2,30,33
13,255.5895477486243,236.83536800205874,2,7,10
13,162.26429530450253,186.55660787213841,2,12,15
13,172.09797903935407,119.73278047614161,2,14,17
13,200.60475655990328,284.22105482228034,0,0,0
13,123.37305839387255,235.51129229664295,2,11,14
13,244.29449876091525,143.78326198003376,2,7,10
13,184.56025688038673,217.23005318702187,0,0,0
13,259.5407013126701,169.32864879223882,2,16,19
13,280.9059102455234,287.45959300352325,2,25,28
13,219.96598765393765,171.80654014047252,2,31,34
